county,date,reported_date,cholera_cases,malaria_cases,report_delay_days,rain_7day_lag,rain_14day_lag,rain_21day_lag,seasonal_factor,rainfall_mm,population,cholera_rate_per_100k,malaria_rate_per_100k,cholera_lag_3,malaria_lag_3,cholera_lag_5,malaria_lag_5,cholera_lag_7,malaria_lag_7,rain_7day_avg,cholera_7day_avg,cholera_baseline,cholera_baseline_std,outbreak_next_7days,week_of_year,month,year,cholera_missing,malaria_missing,is_rainy_season
Migori,2024-11-06,2024-11-09,,616.0,3,0.0,0.2,6.7,1.5,3.4,1150000,,53.565217391304344,,521.0,1.0,521.0,1.0,533.0,2.828571428571428,0.2,0.2727272727272727,0.4670993664969144,0,45,11,2024,1,0,1
Migori,2024-11-07,2024-11-13,0.0,571.0,6,0.1,0.4,2.1,1.5,1.8,1150000,0.0,49.65217391304348,0.0,538.0,0.0,552.0,0.0,529.0,3.0714285714285703,0.2,0.25,0.452267016866646,0,45,11,2024,0,0,1
Migori,2024-11-08,2024-11-15,0.0,,7,0.9,0.8,4.0,1.5,0.8,1150000,0.0,,0.0,,,521.0,1.0,521.0,3.057142857142856,0.0,0.25,0.452267016866646,0,45,11,2024,0,1,1
Migori,2024-11-09,2024-11-15,,582.0,6,0.0,1.0,5.9,1.5,0.0,1150000,,50.60869565217391,,616.0,0.0,538.0,0.0,552.0,3.057142857142856,0.0,0.2727272727272727,0.4670993664969144,0,45,11,2024,1,0,1
Migori,2024-11-10,2024-11-16,0.0,794.0,6,0.0,8.0,22.4,1.5,1.6,1150000,0.0,69.04347826086958,0.0,571.0,0.0,,,521.0,3.2857142857142847,0.0,0.2727272727272727,0.4670993664969144,0,45,11,2024,0,0,1
Migori,2024-11-11,2024-11-15,,600.0,4,0.1,4.8,2.2,1.5,5.5,1150000,,52.17391304347826,0.0,,,616.0,0.0,538.0,4.057142857142856,0.0,0.3,0.4830458915396486,0,46,11,2024,1,0,1
Migori,2024-11-12,2024-11-16,0.0,545.0,4,15.3,0.0,0.2,1.5,0.1,1150000,0.0,47.391304347826086,,582.0,0.0,571.0,0.0,,1.8857142857142846,0.0,0.2,0.4216370213557846,0,46,11,2024,0,0,1
Migori,2024-11-13,2024-11-17,0.0,531.0,4,3.4,0.0,0.2,1.5,2.7,1150000,0.0,46.173913043478265,0.0,794.0,0.0,,,616.0,1.7857142857142847,0.0,0.1,0.316227766016839,0,46,11,2024,0,0,1
Migori,2024-11-14,2024-11-18,0.0,533.0,4,1.8,0.1,0.4,1.5,1.9,1150000,0.0,46.34782608695652,,600.0,,582.0,0.0,571.0,1.7999999999999992,0.0,0.1,0.316227766016839,0,46,11,2024,0,0,1
Migori,2024-11-15,2024-11-18,0.0,,3,0.8,0.9,0.8,1.5,1.0,1150000,0.0,,0.0,545.0,0.0,794.0,0.0,,1.8285714285714276,0.0,0.0,0.0,0,46,11,2024,0,1,1
Migori,2024-11-16,2024-11-19,0.0,518.0,3,0.0,0.0,1.0,1.5,4.0,1150000,0.0,45.04347826086957,0.0,531.0,,600.0,,582.0,2.399999999999999,0.0,0.0,0.0,0,46,11,2024,0,0,1
Migori,2024-11-17,2024-11-22,0.0,,5,1.6,0.0,8.0,1.5,9.2,1150000,0.0,,0.0,533.0,0.0,545.0,0.0,794.0,3.4857142857142844,0.0,0.0,0.0,0,46,11,2024,0,1,1
Migori,2024-11-18,2024-11-21,0.0,,3,5.5,0.1,4.8,1.5,0.3,1150000,0.0,,0.0,,0.0,531.0,,600.0,2.7428571428571416,0.0,0.0,0.0,0,47,11,2024,0,1,1
Migori,2024-11-19,2024-11-26,0.0,538.0,7,0.1,15.3,0.0,1.5,1.9,1150000,0.0,46.78260869565217,0.0,518.0,0.0,533.0,0.0,545.0,2.999999999999999,0.0,0.0,0.0,0,47,11,2024,0,0,1
Migori,2024-11-20,2024-11-27,,534.0,7,2.7,3.4,0.0,1.5,28.2,1150000,,46.434782608695656,0.0,,0.0,,0.0,531.0,6.6428571428571415,0.0,0.0,0.0,0,47,11,2024,1,0,1
Migori,2024-11-21,2024-11-25,0.0,,4,1.9,1.8,0.1,1.5,11.2,1150000,0.0,,0.0,,0.0,518.0,0.0,533.0,7.971428571428571,0.0,0.0,0.0,0,47,11,2024,0,1,1
Migori,2024-11-22,2024-11-28,,538.0,6,1.0,0.8,0.9,1.5,4.0,1150000,,46.78260869565217,0.0,538.0,0.0,,0.0,,8.4,0.0,0.0,0.0,0,47,11,2024,1,0,1
Migori,2024-11-23,2024-11-28,,508.0,5,4.0,0.0,0.0,1.5,9.8,1150000,,44.173913043478265,,534.0,0.0,,0.0,518.0,9.228571428571428,0.0,0.0,0.0,0,47,11,2024,1,0,1
Migori,2024-11-24,2024-11-30,,536.0,6,9.2,1.6,0.0,1.5,12.5,1150000,,46.608695652173914,0.0,,0.0,538.0,0.0,,9.7,0.0,0.0,0.0,0,47,11,2024,1,0,1
Migori,2024-11-25,2024-12-02,0.0,533.0,7,0.3,5.5,0.1,1.5,20.9,1150000,0.0,46.34782608695652,,538.0,,534.0,0.0,,12.642857142857142,0.0,0.0,0.0,0,48,11,2024,0,0,1
Migori,2024-11-26,2024-12-02,,718.0,6,1.9,0.1,15.3,1.5,4.4,1150000,,62.434782608695656,,508.0,0.0,,0.0,538.0,12.999999999999998,0.0,0.0,0.0,0,48,11,2024,1,0,1
Migori,2024-11-27,2024-12-03,,557.0,6,28.2,2.7,3.4,1.5,11.7,1150000,,48.434782608695656,,536.0,,538.0,,534.0,10.642857142857142,0.0,0.0,0.0,0,48,11,2024,1,0,1
Migori,2024-11-28,2024-12-04,,536.0,6,11.2,1.9,1.8,1.5,16.7,1150000,,46.608695652173914,0.0,533.0,,508.0,0.0,,11.428571428571429,,0.0,0.0,0,48,11,2024,1,0,1
Migori,2024-11-29,2024-12-02,0.0,,3,4.0,1.0,0.8,1.5,11.5,1150000,0.0,,,718.0,,536.0,,538.0,12.5,0.0,0.0,0.0,0,48,11,2024,0,1,1
Migori,2024-11-30,2024-12-07,2.0,,7,9.8,4.0,0.0,1.5,10.2,1150000,0.17391304347826086,,,557.0,0.0,533.0,,508.0,12.557142857142855,0.6666666666666666,0.2857142857142857,0.7559289460184551,1,48,11,2024,0,1,1
Migori,2024-12-01,2024-12-08,,,7,12.5,9.2,1.6,0.8,6.2,1150000,,,,536.0,,718.0,,536.0,11.657142857142857,0.6666666666666666,0.3333333333333333,0.8164965809277267,0,48,12,2024,1,1,0
Migori,2024-12-02,2024-12-06,,313.0,4,20.9,0.3,5.5,0.8,17.1,1150000,,27.217391304347824,0.0,,,557.0,0.0,533.0,11.114285714285712,1.0,0.4,0.8944271909999166,0,49,12,2024,1,0,0
Migori,2024-12-03,2024-12-07,0.0,257.0,4,4.4,1.9,0.1,0.8,0.9,1150000,0.0,22.347826086956523,2.0,,,536.0,,718.0,10.614285714285714,0.6666666666666666,0.4,0.8944271909999166,0,49,12,2024,0,0,0
Migori,2024-12-04,2024-12-11,0.0,289.0,7,11.7,28.2,2.7,0.8,0.2,1150000,0.0,25.130434782608692,,,0.0,,,557.0,8.971428571428572,0.5,0.3333333333333333,0.8164965809277267,0,49,12,2024,0,0,0
Migori,2024-12-05,2024-12-10,0.0,287.0,5,16.7,11.2,1.9,0.8,10.0,1150000,0.0,24.956521739130434,,313.0,2.0,,,536.0,8.014285714285714,0.4,0.3333333333333333,0.8164965809277267,0,49,12,2024,0,0,0
Migori,2024-12-06,2024-12-11,,272.0,5,11.5,4.0,1.0,0.8,0.7,1150000,,23.65217391304348,0.0,257.0,,,0.0,,6.47142857142857,0.5,0.3333333333333333,0.8164965809277267,0,49,12,2024,1,0,0
Migori,2024-12-07,2024-12-12,1.0,315.0,5,10.2,9.8,4.0,0.8,1.3,1150000,0.08695652173913043,27.391304347826086,0.0,289.0,,313.0,2.0,,5.2,0.25,0.42857142857142855,0.7867957924694436,0,49,12,2024,0,0,0
Migori,2024-12-08,2024-12-11,0.0,349.0,3,6.2,12.5,9.2,0.8,0.1,1150000,0.0,30.34782608695652,0.0,287.0,0.0,257.0,,,4.328571428571427,0.2,0.375,0.7440238091428455,0,49,12,2024,0,0,0
Migori,2024-12-09,2024-12-16,0.0,280.0,7,17.1,20.9,0.3,0.8,0.4,1150000,0.0,24.347826086956523,,272.0,0.0,289.0,,313.0,1.9428571428571417,0.16666666666666666,0.375,0.7440238091428455,0,50,12,2024,0,0,0
Migori,2024-12-10,2024-12-16,0.0,272.0,6,0.9,4.4,1.9,0.8,2.1,1150000,0.0,23.65217391304348,1.0,315.0,0.0,287.0,0.0,257.0,2.114285714285713,0.16666666666666666,0.3333333333333333,0.707106781186548,0,50,12,2024,0,0,0
Migori,2024-12-11,2024-12-18,0.0,,7,0.2,11.7,28.2,0.8,0.0,1150000,0.0,,0.0,349.0,,272.0,0.0,289.0,2.0857142857142845,0.16666666666666666,0.3,0.6749485577105534,0,50,12,2024,0,1,0
Migori,2024-12-12,2024-12-18,0.0,366.0,6,10.0,16.7,11.2,0.8,1.6,1150000,0.0,31.826086956521742,0.0,280.0,1.0,315.0,0.0,287.0,0.8857142857142847,0.16666666666666666,0.2727272727272727,0.6466697906828637,0,50,12,2024,0,0,0
Migori,2024-12-13,2024-12-18,0.0,,5,0.7,11.5,4.0,0.8,0.8,1150000,0.0,,0.0,272.0,0.0,349.0,,272.0,0.8999999999999989,0.14285714285714285,0.2727272727272727,0.6466697906828637,0,50,12,2024,0,1,0
Migori,2024-12-14,2024-12-21,,341.0,7,1.3,10.2,9.8,0.8,2.9,1150000,,29.652173913043477,0.0,,0.0,280.0,1.0,315.0,1.1285714285714277,0.0,0.1,0.3162277660168391,0,50,12,2024,1,0,0
Migori,2024-12-15,2024-12-18,,,3,0.1,6.2,12.5,0.8,1.7,1150000,,,0.0,366.0,0.0,272.0,0.0,349.0,1.357142857142856,0.0,0.1,0.3162277660168391,0,50,12,2024,1,1,0
Migori,2024-12-16,2024-12-21,0.0,,5,0.4,17.1,20.9,0.8,2.3,1150000,0.0,,0.0,,0.0,,0.0,280.0,1.6285714285714277,0.0,0.09090909090909091,0.30151134457776474,0,51,12,2024,0,1,0
Migori,2024-12-17,2024-12-22,0.0,296.0,5,2.1,0.9,4.4,0.8,1.1,1150000,0.0,25.739130434782606,,341.0,0.0,366.0,0.0,272.0,1.4857142857142847,0.0,0.09090909090909091,0.30151134457776474,0,51,12,2024,0,0,0
Migori,2024-12-18,2024-12-22,,347.0,4,0.0,0.2,11.7,0.8,1.0,1150000,,30.173913043478258,,,0.0,,0.0,,1.6285714285714277,0.0,0.1,0.3162277660168391,0,51,12,2024,1,0,0
Migori,2024-12-19,2024-12-23,0.0,388.0,4,1.6,10.0,16.7,0.8,18.8,1150000,0.0,33.73913043478261,0.0,,,341.0,0.0,366.0,4.0857142857142845,0.0,0.1,0.3162277660168391,0,51,12,2024,0,0,0
Migori,2024-12-20,2024-12-25,0.0,364.0,5,0.8,0.7,11.5,0.8,1.5,1150000,0.0,31.65217391304348,0.0,296.0,,,0.0,,4.185714285714285,0.0,0.09090909090909091,0.30151134457776474,0,51,12,2024,0,0,0
Migori,2024-12-21,2024-12-24,0.0,334.0,3,2.9,1.3,10.2,0.8,1.5,1150000,0.0,29.043478260869563,,347.0,0.0,,,341.0,3.9857142857142844,0.0,0.0,0.0,0,51,12,2024,0,0,0
Migori,2024-12-22,2024-12-29,,346.0,7,1.7,0.1,6.2,0.8,1.6,1150000,,30.08695652173913,0.0,388.0,0.0,296.0,,,3.9714285714285706,0.0,0.0,0.0,0,51,12,2024,1,0,0
Migori,2024-12-23,2024-12-29,0.0,404.0,6,2.3,0.4,17.1,0.8,10.4,1150000,0.0,35.130434782608695,0.0,364.0,,347.0,0.0,,5.128571428571427,0.0,0.0,0.0,0,52,12,2024,0,0,0
Migori,2024-12-24,2024-12-28,0.0,281.0,4,1.1,2.1,0.9,0.8,10.9,1150000,0.0,24.43478260869565,0.0,334.0,0.0,388.0,0.0,296.0,6.528571428571427,0.0,0.0,0.0,0,52,12,2024,0,0,0
Migori,2024-12-25,2024-12-31,,,6,1.0,0.0,0.2,0.8,4.8,1150000,,,,346.0,0.0,364.0,,347.0,7.07142857142857,0.0,0.0,0.0,0,52,12,2024,1,1,0
Migori,2024-12-26,2024-12-31,,336.0,5,18.8,1.6,10.0,0.8,0.4,1150000,,29.217391304347824,0.0,404.0,0.0,334.0,0.0,388.0,4.442857142857142,0.0,0.0,0.0,0,52,12,2024,1,0,0
Migori,2024-12-27,2024-12-30,0.0,262.0,3,1.5,0.8,0.7,0.8,0.0,1150000,0.0,22.782608695652176,0.0,281.0,,346.0,0.0,364.0,4.228571428571428,0.0,0.0,0.0,0,52,12,2024,0,0,0
Migori,2024-12-28,2025-01-01,0.0,281.0,4,1.5,2.9,1.3,0.8,2.2,1150000,0.0,24.43478260869565,,,0.0,404.0,0.0,334.0,4.328571428571427,0.0,0.0,0.0,0,52,12,2024,0,0,0
Migori,2024-12-29,2025-01-01,0.0,,3,1.6,1.7,0.1,0.8,0.0,1150000,0.0,,,336.0,0.0,281.0,,346.0,4.099999999999999,0.0,0.0,0.0,0,52,12,2024,0,1,0
Migori,2024-12-30,2025-01-04,,,5,10.4,2.3,0.4,0.8,0.0,1150000,,,0.0,262.0,,,0.0,404.0,2.6142857142857134,0.0,0.0,0.0,0,1,12,2024,1,1,0
Migori,2024-12-31,2025-01-07,,313.0,7,10.9,1.1,2.1,0.8,0.3,1150000,,27.217391304347824,0.0,281.0,,336.0,0.0,281.0,1.099999999999999,0.0,0.0,0.0,0,1,12,2024,1,0,0
Migori,2025-01-01,2025-01-07,0.0,296.0,6,4.8,1.0,0.0,0.8,0.1,1150000,0.0,25.739130434782606,0.0,,0.0,262.0,,,0.42857142857142755,0.0,0.0,0.0,0,1,1,2025,0,0,0
Migori,2025-01-02,2025-01-09,,,7,0.4,18.8,1.6,0.8,0.0,1150000,,,,,0.0,281.0,,336.0,0.37142857142857044,0.0,0.0,0.0,0,1,1,2025,1,1,0
Migori,2025-01-03,2025-01-09,,,6,0.0,1.5,0.8,0.8,0.0,1150000,,,,313.0,0.0,,0.0,262.0,0.37142857142857044,0.0,0.0,0.0,0,1,1,2025,1,1,0
Migori,2025-01-04,2025-01-08,0.0,297.0,4,2.2,1.5,2.9,0.8,0.3,1150000,0.0,25.82608695652174,0.0,296.0,,,0.0,281.0,0.09999999999999898,0.0,0.0,0.0,0,1,1,2025,0,0,0
Migori,2025-01-05,2025-01-12,0.0,310.0,7,0.0,1.6,1.7,0.8,0.0,1150000,0.0,26.956521739130434,,,,313.0,0.0,,0.09999999999999898,0.0,0.0,0.0,0,1,1,2025,0,0,0
Migori,2025-01-06,2025-01-10,0.0,272.0,4,0.0,10.4,2.3,0.8,0.0,1150000,0.0,23.65217391304348,,,0.0,296.0,,,0.09999999999999898,0.0,0.0,0.0,0,2,1,2025,0,0,0
Migori,2025-01-07,2025-01-12,0.0,,5,0.3,10.9,1.1,0.8,0.0,1150000,0.0,,0.0,297.0,,,,313.0,0.05714285714285612,0.0,0.0,0.0,0,2,1,2025,0,1,0
Migori,2025-01-08,2025-01-12,0.0,288.0,4,0.1,4.8,1.0,0.8,0.6,1150000,0.0,25.043478260869563,0.0,310.0,,,0.0,296.0,0.12857142857142753,0.0,0.0,0.0,0,2,1,2025,0,0,0
Migori,2025-01-09,2025-01-15,0.0,426.0,6,0.0,0.4,18.8,0.8,1.0,1150000,0.0,37.04347826086957,0.0,272.0,0.0,297.0,,,0.2714285714285704,0.0,0.0,0.0,0,2,1,2025,0,0,0
Migori,2025-01-10,2025-01-17,0.0,248.0,7,0.0,0.0,1.5,0.8,4.9,1150000,0.0,21.565217391304348,0.0,,0.0,310.0,,,0.9714285714285705,0.0,0.0,0.0,0,2,1,2025,0,0,0
Migori,2025-01-11,2025-01-17,0.0,290.0,6,0.3,2.2,1.5,0.8,1.7,1150000,0.0,25.217391304347824,0.0,288.0,0.0,272.0,0.0,297.0,1.1714285714285706,0.0,0.0,0.0,0,2,1,2025,0,0,0
Migori,2025-01-12,2025-01-18,0.0,286.0,6,0.0,0.0,1.6,0.8,0.8,1150000,0.0,24.8695652173913,0.0,426.0,0.0,,0.0,310.0,1.2857142857142847,0.0,0.0,0.0,0,2,1,2025,0,0,0
Migori,2025-01-13,2025-01-17,0.0,,4,0.0,0.0,10.4,0.8,0.5,1150000,0.0,,0.0,248.0,0.0,288.0,0.0,272.0,1.357142857142856,0.0,0.0,0.0,0,3,1,2025,0,1,0
Migori,2025-01-14,2025-01-18,0.0,,4,0.0,0.3,10.9,0.8,0.4,1150000,0.0,,0.0,290.0,0.0,426.0,0.0,,1.4142857142857133,0.0,0.0,0.0,0,3,1,2025,0,1,0
Migori,2025-01-15,2025-01-22,0.0,310.0,7,0.6,0.1,4.8,0.8,0.0,1150000,0.0,26.956521739130434,0.0,286.0,0.0,248.0,0.0,288.0,1.3285714285714276,0.0,0.0,0.0,0,3,1,2025,0,0,0
Migori,2025-01-16,2025-01-19,0.0,275.0,3,1.0,0.0,0.4,0.8,0.0,1150000,0.0,23.91304347826087,0.0,,0.0,290.0,0.0,426.0,1.1857142857142848,0.0,0.0,0.0,0,3,1,2025,0,0,0
Migori,2025-01-17,2025-01-24,,,7,4.9,0.0,0.0,0.8,0.5,1150000,,,0.0,,0.0,286.0,0.0,248.0,0.5571428571428563,0.0,0.0,0.0,0,3,1,2025,1,1,0
Migori,2025-01-18,2025-01-25,2.0,282.0,7,1.7,0.3,2.2,0.8,0.0,1150000,0.17391304347826086,24.52173913043478,0.0,310.0,0.0,,0.0,290.0,0.31428571428571345,0.3333333333333333,0.15384615384615385,0.5547001962252296,1,3,1,2025,0,0,0
Migori,2025-01-19,2025-01-22,0.0,290.0,3,0.8,0.0,0.0,0.8,0.4,1150000,0.0,25.217391304347824,0.0,275.0,0.0,,0.0,286.0,0.2571428571428563,0.3333333333333333,0.15384615384615385,0.5547001962252296,0,3,1,2025,0,0,0
Migori,2025-01-20,2025-01-25,,,5,0.5,0.0,0.0,0.8,0.5,1150000,,,,,0.0,310.0,0.0,,0.2571428571428563,0.4,0.16666666666666666,0.5773502691896263,0,4,1,2025,1,1,0
Migori,2025-01-21,2025-01-25,1.0,261.0,4,0.4,0.0,0.3,0.8,1.1,1150000,0.08695652173913043,22.695652173913043,2.0,282.0,0.0,275.0,0.0,,0.35714285714285626,0.6,0.25,0.6215815605080615,0,4,1,2025,0,0,0
Migori,2025-01-22,2025-01-27,,263.0,5,0.0,0.6,0.1,0.8,10.4,1150000,,22.869565217391305,0.0,290.0,,,0.0,310.0,1.842857142857142,0.75,0.2727272727272727,0.6466697906828637,0,4,1,2025,1,0,0
Migori,2025-01-23,2025-01-26,0.0,254.0,3,0.0,1.0,0.0,0.8,0.7,1150000,0.0,22.086956521739133,,,2.0,282.0,0.0,275.0,1.9428571428571417,0.75,0.2727272727272727,0.6466697906828637,0,4,1,2025,0,0,0
Migori,2025-01-24,2025-01-29,,280.0,5,0.5,4.9,0.0,0.8,0.5,1150000,,24.347826086956523,1.0,261.0,0.0,290.0,,,1.9428571428571417,0.75,0.3,0.6749485577105534,0,4,1,2025,1,0,0
Migori,2025-01-25,2025-01-29,0.0,280.0,4,0.0,1.7,0.3,0.8,9.7,1150000,0.0,24.347826086956523,,263.0,,,2.0,282.0,3.328571428571427,0.25,0.3,0.6749485577105534,0,4,1,2025,0,0,0
Migori,2025-01-26,2025-01-31,,269.0,5,0.4,0.8,0.0,0.8,0.9,1150000,,23.391304347826086,0.0,254.0,1.0,261.0,0.0,290.0,3.399999999999999,0.3333333333333333,0.3333333333333333,0.707106781186548,0,4,1,2025,1,0,0
Migori,2025-01-27,2025-02-02,0.0,283.0,6,0.5,0.5,0.0,0.8,1.0,1150000,0.0,24.60869565217391,,280.0,,263.0,,,3.4714285714285706,0.25,0.3333333333333333,0.707106781186548,0,5,1,2025,0,0,0
Migori,2025-01-28,2025-02-04,0.0,286.0,7,1.1,0.4,0.0,0.8,1.3,1150000,0.0,24.8695652173913,0.0,280.0,0.0,254.0,1.0,261.0,3.499999999999999,0.0,0.3333333333333333,0.707106781186548,0,5,1,2025,0,0,0
Migori,2025-01-29,2025-02-01,0.0,277.0,3,10.4,0.0,0.6,0.8,1.2,1150000,0.0,24.086956521739133,,269.0,,280.0,,263.0,2.1857142857142846,0.0,0.3333333333333333,0.707106781186548,0,5,1,2025,0,0,0
Migori,2025-01-30,2025-02-05,0.0,260.0,6,0.7,0.0,1.0,0.8,3.8,1150000,0.0,22.608695652173914,0.0,283.0,0.0,280.0,0.0,254.0,2.6285714285714272,0.0,0.3333333333333333,0.707106781186548,0,5,1,2025,0,0,0
Migori,2025-01-31,2025-02-05,0.0,346.0,5,0.5,0.5,4.9,0.8,0.1,1150000,0.0,30.08695652173913,0.0,286.0,,269.0,,280.0,2.5714285714285703,0.0,0.3,0.6749485577105534,0,5,1,2025,0,0,0
Migori,2025-02-01,2025-02-05,1.0,274.0,4,9.7,0.0,1.7,0.8,12.3,1150000,0.08695652173913043,23.82608695652174,0.0,277.0,0.0,283.0,0.0,280.0,2.942857142857142,0.16666666666666666,0.2,0.42163702135578474,0,5,2,2025,0,0,0
Migori,2025-02-02,2025-02-05,0.0,271.0,3,0.9,0.4,0.8,0.8,5.4,1150000,0.0,23.565217391304348,0.0,260.0,0.0,286.0,,269.0,3.585714285714285,0.14285714285714285,0.2,0.42163702135578474,0,5,2,2025,0,0,0
Migori,2025-02-03,2025-02-06,1.0,,3,1.0,0.5,0.5,0.8,0.2,1150000,0.08695652173913043,,0.0,346.0,0.0,277.0,0.0,283.0,3.471428571428571,0.2857142857142857,0.2727272727272727,0.4670993664969144,0,6,2,2025,0,1,0
Migori,2025-02-04,2025-02-11,0.0,268.0,7,1.3,1.1,0.4,0.8,0.0,1150000,0.0,23.304347826086957,1.0,274.0,0.0,260.0,0.0,286.0,3.285714285714285,0.2857142857142857,0.18181818181818182,0.404519917477946,0,6,2,2025,0,0,0
Migori,2025-02-05,2025-02-11,,305.0,6,1.2,10.4,0.0,0.8,0.2,1150000,,26.52173913043478,0.0,271.0,0.0,346.0,0.0,277.0,3.1428571428571423,0.3333333333333333,0.18181818181818182,0.404519917477946,0,6,2,2025,1,0,0
Migori,2025-02-06,2025-02-11,0.0,297.0,5,3.8,0.7,0.0,0.8,0.1,1150000,0.0,25.82608695652174,1.0,,1.0,274.0,0.0,260.0,2.614285714285714,0.3333333333333333,0.18181818181818182,0.404519917477946,0,6,2,2025,0,0,0
Migori,2025-02-07,2025-02-14,0.0,,7,0.1,0.5,0.5,0.8,0.2,1150000,0.0,,0.0,268.0,0.0,271.0,0.0,346.0,2.6285714285714277,0.3333333333333333,0.16666666666666666,0.3892494720807622,0,6,2,2025,0,1,0
Migori,2025-02-08,2025-02-14,0.0,270.0,6,12.3,9.7,0.0,0.8,0.7,1150000,0.0,23.47826086956522,,305.0,1.0,,1.0,274.0,0.9714285714285708,0.16666666666666666,0.16666666666666666,0.3892494720807622,0,6,2,2025,0,0,0
Migori,2025-02-09,2025-02-16,,312.0,7,5.4,0.9,0.4,0.8,2.4,1150000,,27.130434782608692,0.0,297.0,0.0,268.0,0.0,271.0,0.542857142857142,0.2,0.16666666666666666,0.3892494720807622,0,6,2,2025,1,0,0
Migori,2025-02-10,2025-02-14,0.0,,4,0.2,1.0,0.5,0.8,0.0,1150000,0.0,,0.0,,,305.0,1.0,,0.5142857142857135,0.0,0.16666666666666666,0.3892494720807622,0,7,2,2025,0,1,0
Migori,2025-02-11,2025-02-18,0.0,274.0,7,0.0,1.3,1.1,0.8,0.1,1150000,0.0,23.82608695652174,0.0,270.0,0.0,297.0,0.0,268.0,0.5285714285714278,0.0,0.16666666666666666,0.3892494720807622,0,7,2,2025,0,0,0
Migori,2025-02-12,2025-02-17,0.0,334.0,5,0.2,1.2,10.4,0.8,0.0,1150000,0.0,29.043478260869563,,312.0,0.0,,,305.0,0.4999999999999992,0.0,0.16666666666666666,0.3892494720807622,0,7,2,2025,0,0,0
Migori,2025-02-13,2025-02-16,0.0,,3,0.1,3.8,0.7,0.8,0.0,1150000,0.0,,0.0,,0.0,270.0,0.0,297.0,0.48571428571428493,0.0,0.16666666666666666,0.3892494720807622,0,7,2,2025,0,1,0
Migori,2025-02-14,2025-02-18,,,4,0.2,0.1,0.5,0.8,0.1,1150000,,,0.0,274.0,,312.0,0.0,,0.47142857142857064,0.0,0.18181818181818182,0.404519917477946,0,7,2,2025,1,1,0
Migori,2025-02-15,2025-02-22,0.0,,7,0.7,12.3,9.7,0.8,2.5,1150000,0.0,,0.0,334.0,0.0,,0.0,270.0,0.7285714285714278,0.0,0.09090909090909091,0.30151134457776474,0,7,2,2025,0,1,0
Migori,2025-02-16,2025-02-22,0.0,287.0,6,2.4,5.4,0.9,0.8,0.0,1150000,0.0,24.956521739130434,0.0,,0.0,274.0,,312.0,0.38571428571428495,0.0,0.09090909090909091,0.30151134457776474,0,7,2,2025,0,0,0
Migori,2025-02-17,2025-02-23,,261.0,6,0.0,0.2,1.0,0.8,0.0,1150000,,22.695652173913043,,,0.0,334.0,0.0,,0.38571428571428495,0.0,0.0,0.0,0,8,2,2025,1,0,0
Migori,2025-02-18,2025-02-23,,290.0,5,0.1,0.0,1.3,0.8,0.1,1150000,,25.217391304347824,0.0,,0.0,,0.0,274.0,0.38571428571428495,0.0,0.0,0.0,0,8,2,2025,1,0,0
Migori,2025-02-19,2025-02-25,0.0,293.0,6,0.0,0.2,1.2,0.8,0.0,1150000,0.0,25.478260869565215,0.0,287.0,,,0.0,334.0,0.38571428571428495,0.0,0.0,0.0,0,8,2,2025,0,0,0
Migori,2025-02-20,2025-02-26,0.0,,6,0.0,0.1,3.8,0.8,0.0,1150000,0.0,,,261.0,0.0,,0.0,,0.38571428571428495,0.0,0.0,0.0,0,8,2,2025,0,1,0
Migori,2025-02-21,2025-02-25,0.0,,4,0.1,0.2,0.1,0.8,0.0,1150000,0.0,,,290.0,0.0,287.0,,,0.37142857142857066,0.0,0.0,0.0,0,8,2,2025,0,1,0
Migori,2025-02-22,2025-02-26,,357.0,4,2.5,0.7,12.3,0.8,0.0,1150000,,31.043478260869566,0.0,293.0,,261.0,0.0,,0.014285714285713525,0.0,0.0,0.0,0,8,2,2025,1,0,0
Migori,2025-02-23,2025-02-28,0.0,299.0,5,0.0,2.4,5.4,0.8,0.6,1150000,0.0,25.999999999999996,0.0,,,290.0,0.0,287.0,0.09999999999999923,0.0,0.0,0.0,0,8,2,2025,0,0,0
Migori,2025-02-24,2025-02-28,0.0,,4,0.0,0.0,0.2,0.8,0.2,1150000,0.0,,0.0,,0.0,293.0,,261.0,0.1285714285714278,0.0,0.0,0.0,0,9,2,2025,0,1,0
Migori,2025-02-25,2025-03-01,,286.0,4,0.1,0.1,0.0,0.8,0.0,1150000,,24.8695652173913,,357.0,0.0,,,290.0,0.11428571428571353,0.0,0.0,0.0,0,9,2,2025,1,0,0
Migori,2025-02-26,2025-03-04,,,6,0.0,0.0,0.2,0.8,0.0,1150000,,,0.0,299.0,0.0,,0.0,293.0,0.11428571428571353,0.0,0.0,0.0,0,9,2,2025,1,1,0
Migori,2025-02-27,2025-03-04,,,5,0.0,0.0,0.1,0.8,0.0,1150000,,,0.0,,,357.0,0.0,,0.11428571428571353,0.0,0.0,0.0,0,9,2,2025,1,1,0
Migori,2025-02-28,2025-03-04,0.0,248.0,4,0.0,0.1,0.2,0.8,0.0,1150000,0.0,21.565217391304348,,286.0,0.0,299.0,0.0,,0.11428571428571353,0.0,0.0,0.0,0,9,2,2025,0,0,0
Migori,2025-03-01,2025-03-07,0.0,277.0,6,0.0,2.5,0.7,0.8,0.0,1150000,0.0,24.086956521739133,,,0.0,,,357.0,0.11428571428571353,0.0,0.0,0.0,0,9,3,2025,0,0,0
